pid,gid,1fuel_gas,1fuel_elec_foss,1fuel_elec_renew,2access,3chargtime,4drivrange,5fuelcost,6price,choice
35,139,1,0,0,70,240,500,1.29,373584,1
35,139,0,0,1,10,60,500,0.52,257619,0
35,140,1,0,0,100,15,500,1.03,412190,1
35,140,0,0,1,70,15,300,0.52,257619,0
35,140,1,0,0,40,60,500,0.52,373584,0
35,140,0,1,0,40,15,200,1.29,257619,0
36,141,0,1,0,100,60,500,0.26,257619,0
36,141,0,0,1,10,15,200,0.26,373584,0
36,141,0,0,1,70,60,200,1.29,412190,1
36,141,0,1,0,70,40,200,1.03,373584,0
36,142,1,0,0,100,240,200,0.52,257619,0
36,142,0,0,1,100,40,300,1.29,373584,1
36,142,1,0,0,10,60,300,1.03,257619,0
36,142,0,1,0,10,240,300,0.52,412190,0
36,143,0,0,1,40,240,500,1.03,257619,0
36,143,1,0,0,40,40,300,0.26,412190,1
36,143,1,0,0,70,240,500,1.29,373584,0
36,143,0,0,1,10,60,500,0.52,257619,0
36,144,1,0,0,100,15,500,1.03,412190,0
36,144,0,0,1,70,15,300,0.52,257619,1
36,144,1,0,0,40,60,500,0.52,373584,0
36,144,0,1,0,40,15,200,1.29,257619,0
37,145,0,1,0,100,60,500,0.26,257619,0
37,145,0,0,1,10,15,200,0.26,373584,1
37,145,0,0,1,70,60,200,1.29,412190,0
37,145,0,1,0,70,40,200,1.03,373584,0
37,146,1,0,0,100,240,200,0.52,257619,0
37,146,0,0,1,100,40,300,1.29,373584,1
37,146,1,0,0,10,60,300,1.03,257619,0
37,146,0,1,0,10,240,300,0.52,412190,0
37,147,0,0,1,40,240,500,1.03,257619,0
37,147,1,0,0,40,40,300,0.26,412190,0
37,147,1,0,0,70,240,500,1.29,373584,0
37,147,0,0,1,10,60,500,0.52,257619,1
37,148,1,0,0,100,15,500,1.03,412190,0
37,148,0,0,1,70,15,300,0.52,257619,1
37,148,1,0,0,40,60,500,0.52,373584,0
37,148,0,1,0,40,15,200,1.29,257619,0
38,149,0,1,0,100,60,500,0.26,257619,0
38,149,0,0,1,10,15,200,0.26,373584,1
38,149,0,0,1,70,60,200,1.29,412190,0
38,149,0,1,0,70,40,200,1.03,373584,0
38,150,1,0,0,100,240,200,0.52,257619,0
38,150,0,0,1,100,40,300,1.29,373584,1
38,150,1,0,0,10,60,300,1.03,257619,0
38,150,0,1,0,10,240,300,0.52,412190,0
38,151,0,0,1,40,240,500,1.03,257619,0
38,151,1,0,0,40,40,300,0.26,412190,1
38,151,1,0,0,70,240,500,1.29,373584,0
38,151,0,0,1,10,60,500,0.52,257619,0
38,152,1,0,0,100,15,500,1.03,412190,0
38,152,0,0,1,70,15,300,0.52,257619,1
38,152,1,0,0,40,60,500,0.52,373584,0
38,152,0,1,0,40,15,200,1.29,257619,0
39,153,0,1,0,100,60,500,0.26,257619,0
39,153,0,0,1,10,15,200,0.26,373584,0
39,153,0,0,1,70,60,200,1.29,412190,0
39,153,0,1,0,70,40,200,1.03,373584,1
39,154,1,0,0,100,240,200,0.52,257619,0
39,154,0,0,1,100,40,300,1.29,373584,1
39,154,1,0,0,10,60,300,1.03,257619,0
39,154,0,1,0,10,240,300,0.52,412190,0
39,155,0,0,1,40,240,500,1.03,257619,0
39,155,1,0,0,40,40,300,0.26,412190,1
39,155,1,0,0,70,240,500,1.29,373584,0
39,155,0,0,1,10,60,500,0.52,257619,0
39,156,1,0,0,100,15,500,1.03,412190,0
39,156,0,0,1,70,15,300,0.52,257619,1
39,156,1,0,0,40,60,500,0.52,373584,0
39,156,0,1,0,40,15,200,1.29,257619,0
40,157,0,1,0,100,60,500,0.26,257619,1
40,157,0,0,1,10,15,200,0.26,373584,0
40,157,0,0,1,70,60,200,1.29,412190,0
40,157,0,1,0,70,40,200,1.03,373584,0
40,158,1,0,0,100,240,200,0.52,257619,1
40,158,0,0,1,100,40,300,1.29,373584,0
40,158,1,0,0,10,60,300,1.03,257619,0
40,158,0,1,0,10,240,300,0.52,412190,0
40,159,0,0,1,40,240,500,1.03,257619,0
40,159,1,0,0,40,40,300,0.26,412190,0
40,159,1,0,0,70,240,500,1.29,373584,1
40,159,0,0,1,10,60,500,0.52,257619,0
40,160,1,0,0,100,15,500,1.03,412190,1
40,160,0,0,1,70,15,300,0.52,257619,0
40,160,1,0,0,40,60,500,0.52,373584,0
40,160,0,1,0,40,15,200,1.29,257619,0
41,161,0,1,0,100,60,500,0.26,257619,1
41,161,0,0,1,10,15,200,0.26,373584,0
41,161,0,0,1,70,60,200,1.29,412190,0
41,161,0,1,0,70,40,200,1.03,373584,0
41,162,1,0,0,100,240,200,0.52,257619,1
41,162,0,0,1,100,40,300,1.29,373584,0
41,162,1,0,0,10,60,300,1.03,257619,0
41,162,0,1,0,10,240,300,0.52,412190,0
41,163,0,0,1,40,240,500,1.03,257619,0
41,163,1,0,0,40,40,300,0.26,412190,0
41,163,1,0,0,70,240,500,1.29,373584,0
41,163,0,0,1,10,60,500,0.52,257619,1
41,164,1,0,0,100,15,500,1.03,412190,0
41,164,0,0,1,70,15,300,0.52,257619,1
41,164,1,0,0,40,60,500,0.52,373584,0
41,164,0,1,0,40,15,200,1.29,257619,0
42,165,0,1,0,100,60,500,0.26,257619,1
42,165,0,0,1,10,15,200,0.26,373584,0
42,165,0,0,1,70,60,200,1.29,412190,0
42,165,0,1,0,70,40,200,1.03,373584,0
42,166,1,0,0,100,240,200,0.52,257619,0
42,166,0,0,1,100,40,300,1.29,373584,1
42,166,1,0,0,10,60,300,1.03,257619,0
42,166,0,1,0,10,240,300,0.52,412190,0
42,167,0,0,1,40,240,500,1.03,257619,0
42,167,1,0,0,40,40,300,0.26,412190,0
42,167,1,0,0,70,240,500,1.29,373584,0
42,167,0,0,1,10,60,500,0.52,257619,1
42,168,1,0,0,100,15,500,1.03,412190,1
42,168,0,0,1,70,15,300,0.52,257619,0
42,168,1,0,0,40,60,500,0.52,373584,0
42,168,0,1,0,40,15,200,1.29,257619,0
43,169,0,1,0,100,60,500,0.26,257619,1
43,169,0,0,1,10,15,200,0.26,373584,0
43,169,0,0,1,70,60,200,1.29,412190,0
43,169,0,1,0,70,40,200,1.03,373584,0
43,170,1,0,0,100,240,200,0.52,257619,0
43,170,0,0,1,100,40,300,1.29,373584,1
43,170,1,0,0,10,60,300,1.03,257619,0
43,170,0,1,0,10,240,300,0.52,412190,0
43,171,0,0,1,40,240,500,1.03,257619,1
43,171,1,0,0,40,40,300,0.26,412190,0
43,171,1,0,0,70,240,500,1.29,373584,0
43,171,0,0,1,10,60,500,0.52,257619,0
43,172,1,0,0,100,15,500,1.03,412190,0
43,172,0,0,1,70,15,300,0.52,257619,1
43,172,1,0,0,40,60,500,0.52,373584,0
43,172,0,1,0,40,15,200,1.29,257619,0
44,173,0,1,0,100,60,500,0.26,257619,0
44,173,0,0,1,10,15,200,0.26,373584,0
44,173,0,0,1,70,60,200,1.29,412190,0
44,173,0,1,0,70,40,200,1.03,373584,1
44,174,1,0,0,100,240,200,0.52,257619,0
44,174,0,0,1,100,40,300,1.29,373584,0
44,174,1,0,0,10,60,300,1.03,257619,0
44,174,0,1,0,10,240,300,0.52,412190,1
44,175,0,0,1,40,240,500,1.03,257619,0
44,175,1,0,0,40,40,300,0.26,412190,0
44,175,1,0,0,70,240,500,1.29,373584,0
44,175,0,0,1,10,60,500,0.52,257619,1
44,176,1,0,0,100,15,500,1.03,412190,0
44,176,0,0,1,70,15,300,0.52,257619,0
44,176,1,0,0,40,60,500,0.52,373584,0
44,176,0,1,0,40,15,200,1.29,257619,1
45,177,0,1,0,100,60,500,0.26,257619,1
45,177,0,0,1,10,15,200,0.26,373584,0
45,177,0,0,1,70,60,200,1.29,412190,0
45,177,0,1,0,70,40,200,1.03,373584,0
45,178,1,0,0,100,240,200,0.52,257619,0
45,178,0,0,1,100,40,300,1.29,373584,1
45,178,1,0,0,10,60,300,1.03,257619,0
45,178,0,1,0,10,240,300,0.52,412190,0
45,179,0,0,1,40,240,500,1.03,257619,1
45,179,1,0,0,40,40,300,0.26,412190,0
45,179,1,0,0,70,240,500,1.29,373584,0
45,179,0,0,1,10,60,500,0.52,257619,0
45,180,1,0,0,100,15,500,1.03,412190,0
45,180,0,0,1,70,15,300,0.52,257619,1
45,180,1,0,0,40,60,500,0.52,373584,0
45,180,0,1,0,40,15,200,1.29,257619,0
46,181,0,1,0,100,60,500,0.26,257619,0
46,181,0,0,1,10,15,200,0.26,373584,0
46,181,0,0,1,70,60,200,1.29,412190,1
46,181,0,1,0,70,40,200,1.03,373584,0
46,182,1,0,0,100,240,200,0.52,257619,1
46,182,0,0,1,100,40,300,1.29,373584,0
46,182,1,0,0,10,60,300,1.03,257619,0
46,182,0,1,0,10,240,300,0.52,412190,0
46,183,0,0,1,40,240,500,1.03,257619,0
46,183,1,0,0,40,40,300,0.26,412190,1
46,183,1,0,0,70,240,500,1.29,373584,0
46,183,0,0,1,10,60,500,0.52,257619,0
46,184,1,0,0,100,15,500,1.03,412190,0
46,184,0,0,1,70,15,300,0.52,257619,1
46,184,1,0,0,40,60,500,0.52,373584,0
46,184,0,1,0,40,15,200,1.29,257619,0
47,185,0,1,0,100,60,500,0.26,257619,1
47,185,0,0,1,10,15,200,0.26,373584,0
47,185,0,0,1,70,60,200,1.29,412190,0
47,185,0,1,0,70,40,200,1.03,373584,0
47,186,1,0,0,100,240,200,0.52,257619,0
47,186,0,0,1,100,40,300,1.29,373584,1
47,186,1,0,0,10,60,300,1.03,257619,0
47,186,0,1,0,10,240,300,0.52,412190,0
47,187,0,0,1,40,240,500,1.03,257619,0
47,187,1,0,0,40,40,300,0.26,412190,1
47,187,1,0,0,70,240,500,1.29,373584,0
47,187,0,0,1,10,60,500,0.52,257619,0
47,188,1,0,0,100,15,500,1.03,412190,1
47,188,0,0,1,70,15,300,0.52,257619,0
47,188,1,0,0,40,60,500,0.52,373584,0
47,188,0,1,0,40,15,200,1.29,257619,0
48,189,0,1,0,100,60,500,0.26,257619,1
48,189,0,0,1,10,15,200,0.26,373584,0
48,189,0,0,1,70,60,200,1.29,412190,0
48,189,0,1,0,70,40,200,1.03,373584,0
48,190,1,0,0,100,240,200,0.52,257619,1
48,190,0,0,1,100,40,300,1.29,373584,0
48,190,1,0,0,10,60,300,1.03,257619,0
48,190,0,1,0,10,240,300,0.52,412190,0
48,191,0,0,1,40,240,500,1.03,257619,0
48,191,1,0,0,40,40,300,0.26,412190,1
48,191,1,0,0,70,240,500,1.29,373584,0
48,191,0,0,1,10,60,500,0.52,257619,0
48,192,1,0,0,100,15,500,1.03,412190,1
48,192,0,0,1,70,15,300,0.52,257619,0
48,192,1,0,0,40,60,500,0.52,373584,0
48,192,0,1,0,40,15,200,1.29,257619,0
49,193,0,1,0,100,60,500,0.26,257619,1
49,193,0,0,1,10,15,200,0.26,373584,0
49,193,0,0,1,70,60,200,1.29,412190,0
49,193,0,1,0,70,40,200,1.03,373584,0
49,194,1,0,0,100,240,200,0.52,257619,1
49,194,0,0,1,100,40,300,1.29,373584,0
49,194,1,0,0,10,60,300,1.03,257619,0
49,194,0,1,0,10,240,300,0.52,412190,0
49,195,0,0,1,40,240,500,1.03,257619,0
49,195,1,0,0,40,40,300,0.26,412190,0
49,195,1,0,0,70,240,500,1.29,373584,1
49,195,0,0,1,10,60,500,0.52,257619,0
49,196,1,0,0,100,15,500,1.03,412190,1
49,196,0,0,1,70,15,300,0.52,257619,0
49,196,1,0,0,40,60,500,0.52,373584,0
49,196,0,1,0,40,15,200,1.29,257619,0
50,197,0,1,0,100,60,500,0.26,257619,1
50,197,0,0,1,10,15,200,0.26,373584,0
50,197,0,0,1,70,60,200,1.29,412190,0
50,197,0,1,0,70,40,200,1.03,373584,0
50,198,1,0,0,100,240,200,0.52,257619,0
50,198,0,0,1,100,40,300,1.29,373584,0
50,198,1,0,0,10,60,300,1.03,257619,1
50,198,0,1,0,10,240,300,0.52,412190,0
50,199,0,0,1,40,240,500,1.03,257619,0
50,199,1,0,0,40,40,300,0.26,412190,0
50,199,1,0,0,70,240,500,1.29,373584,0
50,199,0,0,1,10,60,500,0.52,257619,1
50,200,1,0,0,100,15,500,1.03,412190,0
50,200,0,0,1,70,15,300,0.52,257619,0
50,200,1,0,0,40,60,500,0.52,373584,1
50,200,0,1,0,40,15,200,1.29,257619,0
51,201,0,1,0,100,60,500,0.26,257619,1
51,201,0,0,1,10,15,200,0.26,373584,0
51,201,0,0,1,70,60,200,1.29,412190,0
51,201,0,1,0,70,40,200,1.03,373584,0
51,202,1,0,0,100,240,200,0.52,257619,0
51,202,0,0,1,100,40,300,1.29,373584,0
51,202,1,0,0,10,60,300,1.03,257619,1
51,202,0,1,0,10,240,300,0.52,412190,0
51,203,0,0,1,40,240,500,1.03,257619,0
51,203,1,0,0,40,40,300,0.26,412190,1
51,203,1,0,0,70,240,500,1.29,373584,0
51,203,0,0,1,10,60,500,0.52,257619,0
51,204,1,0,0,100,15,500,1.03,412190,1
51,204,0,0,1,70,15,300,0.52,257619,0
51,204,1,0,0,40,60,500,0.52,373584,0
51,204,0,1,0,40,15,200,1.29,257619,0
52,205,0,1,0,100,60,500,0.26,257619,1
52,205,0,0,1,10,15,200,0.26,373584,0
52,205,0,0,1,70,60,200,1.29,412190,0
52,205,0,1,0,70,40,200,1.03,373584,0
52,206,1,0,0,100,240,200,0.52,257619,0
52,206,0,0,1,100,40,300,1.29,373584,1
52,206,1,0,0,10,60,300,1.03,257619,0
52,206,0,1,0,10,240,300,0.52,412190,0
52,207,0,0,1,40,240,500,1.03,257619,0
52,207,1,0,0,40,40,300,0.26,412190,0
52,207,1,0,0,70,240,500,1.29,373584,0
52,207,0,0,1,10,60,500,0.52,257619,1
52,208,1,0,0,100,15,500,1.03,412190,1
52,208,0,0,1,70,15,300,0.52,257619,0
52,208,1,0,0,40,60,500,0.52,373584,0
52,208,0,1,0,40,15,200,1.29,257619,0
53,209,0,1,0,100,60,500,0.26,257619,1
53,209,0,0,1,10,15,200,0.26,373584,0
53,209,0,0,1,70,60,200,1.29,412190,0
53,209,0,1,0,70,40,200,1.03,373584,0
53,210,1,0,0,100,240,200,0.52,257619,0
53,210,0,0,1,100,40,300,1.29,373584,1
53,210,1,0,0,10,60,300,1.03,257619,0
53,210,0,1,0,10,240,300,0.52,412190,0
53,211,0,0,1,40,240,500,1.03,257619,0
53,211,1,0,0,40,40,300,0.26,412190,0
53,211,1,0,0,70,240,500,1.29,373584,0
53,211,0,0,1,10,60,500,0.52,257619,1
53,212,1,0,0,100,15,500,1.03,412190,0
53,212,0,0,1,70,15,300,0.52,257619,0
53,212,1,0,0,40,60,500,0.52,373584,1
53,212,0,1,0,40,15,200,1.29,257619,0
54,213,0,1,0,100,60,500,0.26,257619,0
54,213,0,0,1,10,15,200,0.26,373584,0
54,213,0,0,1,70,60,200,1.29,412190,0
54,213,0,1,0,70,40,200,1.03,373584,1
54,214,1,0,0,100,240,200,0.52,257619,0
54,214,0,0,1,100,40,300,1.29,373584,1
54,214,1,0,0,10,60,300,1.03,257619,0
54,214,0,1,0,10,240,300,0.52,412190,0
54,215,0,0,1,40,240,500,1.03,257619,0
54,215,1,0,0,40,40,300,0.26,412190,1
54,215,1,0,0,70,240,500,1.29,373584,0
54,215,0,0,1,10,60,500,0.52,257619,0
54,216,1,0,0,100,15,500,1.03,412190,0
54,216,0,0,1,70,15,300,0.52,257619,1
54,216,1,0,0,40,60,500,0.52,373584,0
54,216,0,1,0,40,15,200,1.29,257619,0
55,217,0,1,0,100,60,500,0.26,257619,0
55,217,0,0,1,10,15,200,0.26,373584,0
55,217,0,0,1,70,60,200,1.29,412190,1
55,217,0,1,0,70,40,200,1.03,373584,0
55,218,1,0,0,100,240,200,0.52,257619,0
55,218,0,0,1,100,40,300,1.29,373584,1
55,218,1,0,0,10,60,300,1.03,257619,0
55,218,0,1,0,10,240,300,0.52,412190,0
55,219,0,0,1,40,240,500,1.03,257619,1
55,219,1,0,0,40,40,300,0.26,412190,0
55,219,1,0,0,70,240,500,1.29,373584,0
55,219,0,0,1,10,60,500,0.52,257619,0
55,220,1,0,0,100,15,500,1.03,412190,0
55,220,0,0,1,70,15,300,0.52,257619,1
55,220,1,0,0,40,60,500,0.52,373584,0
55,220,0,1,0,40,15,200,1.29,257619,0
56,221,0,1,0,100,60,500,0.26,257619,1
56,221,0,0,1,10,15,200,0.26,373584,0
56,221,0,0,1,70,60,200,1.29,412190,0
56,221,0,1,0,70,40,200,1.03,373584,0
56,222,1,0,0,100,240,200,0.52,257619,0
56,222,0,0,1,100,40,300,1.29,373584,1
56,222,1,0,0,10,60,300,1.03,257619,0
56,222,0,1,0,10,240,300,0.52,412190,0
56,223,0,0,1,40,240,500,1.03,257619,0
56,223,1,0,0,40,40,300,0.26,412190,0
56,223,1,0,0,70,240,500,1.29,373584,0
56,223,0,0,1,10,60,500,0.52,257619,1
56,224,1,0,0,100,15,500,1.03,412190,0
56,224,0,0,1,70,15,300,0.52,257619,0
56,224,1,0,0,40,60,500,0.52,373584,1
56,224,0,1,0,40,15,200,1.29,257619,0
57,225,0,1,0,100,60,500,0.26,257619,0
57,225,0,0,1,10,15,200,0.26,373584,1
57,225,0,0,1,70,60,200,1.29,412190,0
57,225,0,1,0,70,40,200,1.03,373584,0
57,226,1,0,0,100,240,200,0.52,257619,0
57,226,0,0,1,100,40,300,1.29,373584,1
57,226,1,0,0,10,60,300,1.03,257619,0
57,226,0,1,0,10,240,300,0.52,412190,0
57,227,0,0,1,40,240,500,1.03,257619,0
57,227,1,0,0,40,40,300,0.26,412190,0
57,227,1,0,0,70,240,500,1.29,373584,0
57,227,0,0,1,10,60,500,0.52,257619,1
57,228,1,0,0,100,15,500,1.03,412190,0
57,228,0,0,1,70,15,300,0.52,257619,1
57,228,1,0,0,40,60,500,0.52,373584,0
57,228,0,1,0,40,15,200,1.29,257619,0
58,229,0,1,0,100,60,500,0.26,257619,1
58,229,0,0,1,10,15,200,0.26,373584,0
58,229,0,0,1,70,60,200,1.29,412190,0
58,229,0,1,0,70,40,200,1.03,373584,0
58,230,1,0,0,100,240,200,0.52,257619,1
58,230,0,0,1,100,40,300,1.29,373584,0
58,230,1,0,0,10,60,300,1.03,257619,0
58,230,0,1,0,10,240,300,0.52,412190,0
58,231,0,0,1,40,240,500,1.03,257619,1
58,231,1,0,0,40,40,300,0.26,412190,0
58,231,1,0,0,70,240,500,1.29,373584,0
58,231,0,0,1,10,60,500,0.52,257619,0
58,232,1,0,0,100,15,500,1.03,412190,1
58,232,0,0,1,70,15,300,0.52,257619,0
58,232,1,0,0,40,60,500,0.52,373584,0
58,232,0,1,0,40,15,200,1.29,257619,0
59,233,0,1,0,100,60,500,0.26,257619,0
59,233,0,0,1,10,15,200,0.26,373584,1
59,233,0,0,1,70,60,200,1.29,412190,0
59,233,0,1,0,70,40,200,1.03,373584,0
59,234,1,0,0,100,240,200,0.52,257619,0
59,234,0,0,1,100,40,300,1.29,373584,0
59,234,1,0,0,10,60,300,1.03,257619,1
59,234,0,1,0,10,240,300,0.52,412190,0
59,235,0,0,1,40,240,500,1.03,257619,0
59,235,1,0,0,40,40,300,0.26,412190,0
59,235,1,0,0,70,240,500,1.29,373584,0
59,235,0,0,1,10,60,500,0.52,257619,1
59,236,1,0,0,100,15,500,1.03,412190,0
59,236,0,0,1,70,15,300,0.52,257619,0
59,236,1,0,0,40,60,500,0.52,373584,0
59,236,0,1,0,40,15,200,1.29,257619,1
60,237,0,1,0,100,60,500,0.26,257619,1
60,237,0,0,1,10,15,200,0.26,373584,0
60,237,0,0,1,70,60,200,1.29,412190,0
60,237,0,1,0,70,40,200,1.03,373584,0
60,238,1,0,0,100,240,200,0.52,257619,0
60,238,0,0,1,100,40,300,1.29,373584,0
60,238,1,0,0,10,60,300,1.03,257619,1
60,238,0,1,0,10,240,300,0.52,412190,0
60,239,0,0,1,40,240,500,1.03,257619,0
60,239,1,0,0,40,40,300,0.26,412190,0
60,239,1,0,0,70,240,500,1.29,373584,0
60,239,0,0,1,10,60,500,0.52,257619,1
60,240,1,0,0,100,15,500,1.03,412190,0
60,240,0,0,1,70,15,300,0.52,257619,0
60,240,1,0,0,40,60,500,0.52,373584,0
60,240,0,1,0,40,15,200,1.29,257619,1
61,241,0,1,0,100,60,500,0.26,257619,1
61,241,0,0,1,10,15,200,0.26,373584,0
61,241,0,0,1,70,60,200,1.29,412190,0
61,241,0,1,0,70,40,200,1.03,373584,0
61,242,1,0,0,100,240,200,0.52,257619,1
61,242,0,0,1,100,40,300,1.29,373584,0
61,242,1,0,0,10,60,300,1.03,257619,0
61,242,0,1,0,10,240,300,0.52,412190,0
61,243,0,0,1,40,240,500,1.03,257619,0
61,243,1,0,0,40,40,300,0.26,412190,0
61,243,1,0,0,70,240,500,1.29,373584,0
61,243,0,0,1,10,60,500,0.52,257619,1
61,244,1,0,0,100,15,500,1.03,412190,0
61,244,0,0,1,70,15,300,0.52,257619,0
61,244,1,0,0,40,60,500,0.52,373584,0
61,244,0,1,0,40,15,200,1.29,257619,1
62,245,0,1,0,100,60,500,0.26,257619,1
62,245,0,0,1,10,15,200,0.26,373584,0
62,245,0,0,1,70,60,200,1.29,412190,0
62,245,0,1,0,70,40,200,1.03,373584,0
62,246,1,0,0,100,240,200,0.52,257619,1
62,246,0,0,1,100,40,300,1.29,373584,0
62,246,1,0,0,10,60,300,1.03,257619,0
62,246,0,1,0,10,240,300,0.52,412190,0
62,247,0,0,1,40,240,500,1.03,257619,1
62,247,1,0,0,40,40,300,0.26,412190,0
62,247,1,0,0,70,240,500,1.29,373584,0
62,247,0,0,1,10,60,500,0.52,257619,0
62,248,1,0,0,100,15,500,1.03,412190,1
62,248,0,0,1,70,15,300,0.52,257619,0
62,248,1,0,0,40,60,500,0.52,373584,0
62,248,0,1,0,40,15,200,1.29,257619,0
63,249,0,1,0,100,60,500,0.26,257619,1
63,249,0,0,1,10,15,200,0.26,373584,0
63,249,0,0,1,70,60,200,1.29,412190,0
63,249,0,1,0,70,40,200,1.03,373584,0
63,250,1,0,0,100,240,200,0.52,257619,0
63,250,0,0,1,100,40,300,1.29,373584,0
63,250,1,0,0,10,60,300,1.03,257619,1
63,250,0,1,0,10,240,300,0.52,412190,0
63,251,0,0,1,40,240,500,1.03,257619,0
63,251,1,0,0,40,40,300,0.26,412190,0
63,251,1,0,0,70,240,500,1.29,373584,0
63,251,0,0,1,10,60,500,0.52,257619,1
63,252,1,0,0,100,15,500,1.03,412190,0
63,252,0,0,1,70,15,300,0.52,257619,1
63,252,1,0,0,40,60,500,0.52,373584,0
63,252,0,1,0,40,15,200,1.29,257619,0
64,253,0,1,0,100,60,500,0.26,257619,1
64,253,0,0,1,10,15,200,0.26,373584,0
64,253,0,0,1,70,60,200,1.29,412190,0
64,253,0,1,0,70,40,200,1.03,373584,0
64,254,1,0,0,100,240,200,0.52,257619,1
64,254,0,0,1,100,40,300,1.29,373584,0
64,254,1,0,0,10,60,300,1.03,257619,0
64,254,0,1,0,10,240,300,0.52,412190,0
64,255,0,0,1,40,240,500,1.03,257619,1
64,255,1,0,0,40,40,300,0.26,412190,0
64,255,1,0,0,70,240,500,1.29,373584,0
64,255,0,0,1,10,60,500,0.52,257619,0
64,256,1,0,0,100,15,500,1.03,412190,0
64,256,0,0,1,70,15,300,0.52,257619,1
64,256,1,0,0,40,60,500,0.52,373584,0
64,256,0,1,0,40,15,200,1.29,257619,0
65,257,0,1,0,100,60,500,0.26,257619,1
65,257,0,0,1,10,15,200,0.26,373584,0
65,257,0,0,1,70,60,200,1.29,412190,0
65,257,0,1,0,70,40,200,1.03,373584,0
65,258,1,0,0,100,240,200,0.52,257619,0
65,258,0,0,1,100,40,300,1.29,373584,1
65,258,1,0,0,10,60,300,1.03,257619,0
65,258,0,1,0,10,240,300,0.52,412190,0
65,259,0,0,1,40,240,500,1.03,257619,0
65,259,1,0,0,40,40,300,0.26,412190,1
65,259,1,0,0,70,240,500,1.29,373584,0
65,259,0,0,1,10,60,500,0.52,257619,0
65,260,1,0,0,100,15,500,1.03,412190,0
65,260,0,0,1,70,15,300,0.52,257619,1
65,260,1,0,0,40,60,500,0.52,373584,0
65,260,0,1,0,40,15,200,1.29,257619,0
66,261,0,1,0,100,60,500,0.26,257619,1
66,261,0,0,1,10,15,200,0.26,373584,0
66,261,0,0,1,70,60,200,1.29,412190,0
66,261,0,1,0,70,40,200,1.03,373584,0
66,262,1,0,0,100,240,200,0.52,257619,0
66,262,0,0,1,100,40,300,1.29,373584,1
66,262,1,0,0,10,60,300,1.03,257619,0
66,262,0,1,0,10,240,300,0.52,412190,0
66,263,0,0,1,40,240,500,1.03,257619,1
66,263,1,0,0,40,40,300,0.26,412190,0
66,263,1,0,0,70,240,500,1.29,373584,0
66,263,0,0,1,10,60,500,0.52,257619,0
66,264,1,0,0,100,15,500,1.03,412190,0
66,264,0,0,1,70,15,300,0.52,257619,0
66,264,1,0,0,40,60,500,0.52,373584,1
66,264,0,1,0,40,15,200,1.29,257619,0
67,265,0,1,0,100,60,500,0.26,257619,1
67,265,0,0,1,10,15,200,0.26,373584,0
67,265,0,0,1,70,60,200,1.29,412190,0
67,265,0,1,0,70,40,200,1.03,373584,0
67,266,1,0,0,100,240,200,0.52,257619,0
67,266,0,0,1,100,40,300,1.29,373584,1
67,266,1,0,0,10,60,300,1.03,257619,0
67,266,0,1,0,10,240,300,0.52,412190,0
67,267,0,0,1,40,240,500,1.03,257619,0
67,267,1,0,0,40,40,300,0.26,412190,1
67,267,1,0,0,70,240,500,1.29,373584,0
67,267,0,0,1,10,60,500,0.52,257619,0
67,268,1,0,0,100,15,500,1.03,412190,0
67,268,0,0,1,70,15,300,0.52,257619,1
67,268,1,0,0,40,60,500,0.52,373584,0
67,268,0,1,0,40,15,200,1.29,257619,0
68,269,0,1,0,100,60,500,0.26,257619,0
68,269,0,0,1,10,15,200,0.26,373584,1
68,269,0,0,1,70,60,200,1.29,412190,0
68,269,0,1,0,70,40,200,1.03,373584,0
68,270,1,0,0,100,240,200,0.52,257619,0
68,270,0,0,1,100,40,300,1.29,373584,1
68,270,1,0,0,10,60,300,1.03,257619,0
68,270,0,1,0,10,240,300,0.52,412190,0
68,271,0,0,1,40,240,500,1.03,257619,0
68,271,1,0,0,40,40,300,0.26,412190,0
68,271,1,0,0,70,240,500,1.29,373584,1
68,271,0,0,1,10,60,500,0.52,257619,0
68,272,1,0,0,100,15,500,1.03,412190,0
68,272,0,0,1,70,15,300,0.52,257619,0
68,272,1,0,0,40,60,500,0.52,373584,1
68,272,0,1,0,40,15,200,1.29,257619,0
69,273,0,1,0,100,60,500,0.26,257619,1
69,273,0,0,1,10,15,200,0.26,373584,0
69,273,0,0,1,70,60,200,1.29,412190,0
69,273,0,1,0,70,40,200,1.03,373584,0
69,274,1,0,0,100,240,200,0.52,257619,1
69,274,0,0,1,100,40,300,1.29,373584,0
69,274,1,0,0,10,60,300,1.03,257619,0
69,274,0,1,0,10,240,300,0.52,412190,0
69,275,0,0,1,40,240,500,1.03,257619,1
69,275,1,0,0,40,40,300,0.26,412190,0
69,275,1,0,0,70,240,500,1.29,373584,0
69,275,0,0,1,10,60,500,0.52,257619,0
69,276,1,0,0,100,15,500,1.03,412190,0
69,276,0,0,1,70,15,300,0.52,257619,0
69,276,1,0,0,40,60,500,0.52,373584,0
69,276,0,1,0,40,15,200,1.29,257619,1
70,277,0,1,0,100,60,500,0.26,257619,1
70,277,0,0,1,10,15,200,0.26,373584,0
70,277,0,0,1,70,60,200,1.29,412190,0
70,277,0,1,0,70,40,200,1.03,373584,0
70,278,1,0,0,100,240,200,0.52,257619,0
70,278,0,0,1,100,40,300,1.29,373584,1
70,278,1,0,0,10,60,300,1.03,257619,0
